date,ticker,action,quantity,price,fees
2024-01-31,AAPL,SELL,0.198017,36.33,0.5
2024-01-31,QQQ,SELL,0.131954,175.72,0.5
2024-01-31,SPY,SELL,0.278074,346.34,0.5
2024-01-31,BND,BUY,0.530095,132.88,0.5
2024-01-31,CASH,FEE,0.0,24.87,0.0
2024-01-31,IWM,BUY,0.984384,176.23,0.5
2024-01-31,EEM,BUY,14.759161,52.59,0.78
2024-01-31,AMZN,BUY,11.80301,48.57,0.57
2024-01-31,XLB,BUY,7.837299,81.48,0.64
2024-01-31,XLK,BUY,7.764158,77.0,0.6
2024-01-31,SPY,BUY,1.337102,343.75,0.5
2024-01-31,CASH,DEPOSIT,0.0,4000.0,0.0
2024-01-31,CASH,INTEREST,0.0,7.73,0.0
2024-02-29,QQQ,BUY,0.285542,186.46,0.5
2024-02-29,TLT,BUY,1.802444,195.22,0.5
2024-02-29,SPY,BUY,0.025173,312.11,0.5
2024-02-29,XLY,BUY,0.094825,115.46,0.5
2024-02-29,MSFT,BUY,3.961691,83.31,0.5
2024-02-29,IWM,BUY,2.82902,165.72,0.5
2024-02-29,EFA,BUY,15.120996,88.81,1.34
2024-02-29,CASH,INTEREST,0.0,3.86,0.0
2024-02-29,CASH,DEPOSIT,0.0,4000.0,0.0
2024-02-29,XLK,BUY,13.135439,78.75,1.03
2024-03-29,BND,DIVIDEND,0.0,255.47,0.0
2024-03-29,MSFT,DIVIDEND,0.0,246.81,0.0
2024-03-29,SCHD,DIVIDEND,0.0,245.09,0.0
2024-03-29,VNQ,DIVIDEND,0.0,251.31,0.0
2024-03-29,QQQ,DIVIDEND,0.0,262.97,0.0
2024-03-29,SPY,DIVIDEND,0.0,270.12,0.0
2024-03-29,VXUS,DIVIDEND,0.0,249.17,0.0
2024-03-29,AAPL,DIVIDEND,0.0,232.48,0.0
2024-03-29,BRK-B,BUY,0.250069,197.14,0.5
2024-03-29,TSLA,BUY,68.150466,25.33,1.73
2024-03-29,EFA,BUY,4.616382,91.78,0.5
2024-03-29,XLF,BUY,7.132184,33.36,0.5
2024-03-29,MSFT,BUY,9.678444,74.91,0.73
2024-03-29,GLD,BUY,1.478984,167.42,0.5
2024-03-29,CASH,DEPOSIT,0.0,4000.0,0.0
2024-03-29,IWM,BUY,0.887929,166.78,0.5
2024-03-29,META,BUY,0.29632,142.63,0.5
2024-03-29,VTI,DIVIDEND,0.0,262.95,0.0
2024-03-29,CASH,INTEREST,0.0,8.43,0.0
2024-04-30,XLI,BUY,2.684785,80.14,0.5
2024-04-30,GLD,BUY,2.946909,184.48,0.54
2024-04-30,XLP,BUY,6.106056,86.61,0.53
2024-04-30,BND,BUY,0.285845,123.39,0.5
2024-04-30,XLB,BUY,2.723595,77.03,0.5
2024-04-30,AAPL,BUY,0.96735,41.37,0.5
2024-04-30,XLY,BUY,6.05428,110.02,0.67
2024-04-30,CASH,INTEREST,0.0,7.58,0.0
2024-04-30,CASH,DEPOSIT,0.0,4000.0,0.0
2024-04-30,TLT,BUY,6.781771,200.71,1.36
2024-05-31,EEM,BUY,4.623094,55.69,0.5
2024-05-31,TSLA,BUY,19.272993,25.43,0.5
2024-05-31,XLI,BUY,5.08486,79.41,0.5
2024-05-31,CASH,INTEREST,0.0,8.72,0.0
2024-05-31,VXUS,BUY,1.303676,86.61,0.5
2024-05-31,GLD,BUY,3.05498,184.06,0.56
2024-05-31,VTI,BUY,0.159802,316.86,0.5
2024-05-31,XLU,BUY,23.593615,72.65,1.71
2024-05-31,CASH,DEPOSIT,0.0,4000.0,0.0
2024-05-31,SCHD,BUY,0.109188,79.43,0.5
2024-06-28,MSFT,DIVIDEND,0.0,273.96,0.0
2024-06-28,AAPL,DIVIDEND,0.0,273.1,0.0
2024-06-28,BND,DIVIDEND,0.0,255.89,0.0
2024-06-28,SCHD,DIVIDEND,0.0,267.8,0.0
2024-06-28,VNQ,DIVIDEND,0.0,256.92,0.0
2024-06-28,QQQ,DIVIDEND,0.0,257.85,0.0
2024-06-28,SPY,DIVIDEND,0.0,248.94,0.0
2024-06-28,VXUS,DIVIDEND,0.0,249.09,0.0
2024-06-28,XLB,BUY,1.827624,78.04,0.5
2024-06-28,IWM,BUY,4.129706,184.03,0.76
2024-06-28,SCHD,BUY,9.801666,68.77,0.67
2024-06-28,EEM,BUY,10.992485,56.81,0.62
2024-06-28,AAPL,BUY,6.064948,38.02,0.5
2024-06-28,XLI,BUY,7.003023,86.64,0.61
2024-06-28,TSLA,BUY,5.058599,24.83,0.5
2024-06-28,NVDA,BUY,30.025474,14.52,0.5
2024-06-28,VTI,DIVIDEND,0.0,271.27,0.0
2024-06-28,CASH,INTEREST,0.0,6.71,0.0
2024-06-28,CASH,DEPOSIT,0.0,4000.0,0.0
2024-07-31,GLD,BUY,1.392111,180.05,0.5
2024-07-31,SCHD,BUY,24.337456,75.32,1.83
2024-07-31,XLI,BUY,1.184333,85.95,0.5
2024-07-31,AAPL,BUY,10.960739,42.72,0.5
2024-07-31,EFA,BUY,4.290994,89.85,0.5
2024-07-31,EEM,BUY,3.00564,51.38,0.5
2024-07-31,XLF,BUY,5.992233,36.43,0.5
2024-07-31,CASH,INTEREST,0.0,6.88,0.0
2024-07-31,CASH,DEPOSIT,0.0,4000.0,0.0
2024-07-31,XLV,BUY,1.728221,108.69,0.5
2024-08-30,NVDA,BUY,29.817029,13.74,0.5
2024-08-30,VNQ,BUY,12.938435,118.9,1.54
2024-08-30,IWM,BUY,5.372831,175.45,0.94
2024-08-30,BND,BUY,1.964033,116.1,0.5
2024-08-30,XLB,BUY,1.455203,80.03,0.5
2024-08-30,MSFT,BUY,3.970172,82.6,0.5
2024-08-30,VXUS,BUY,0.219634,95.62,0.5
2024-08-30,CASH,DEPOSIT,0.0,4000.0,0.0
2024-08-30,CASH,INTEREST,0.0,7.78,0.0
2024-08-30,BRK-B,BUY,0.070947,222.44,0.5
2024-09-30,MSFT,DIVIDEND,0.0,264.94,0.0
2024-09-30,AAPL,DIVIDEND,0.0,261.35,0.0
2024-09-30,SCHD,DIVIDEND,0.0,270.97,0.0
2024-09-30,VNQ,DIVIDEND,0.0,253.7,0.0
2024-09-30,QQQ,DIVIDEND,0.0,285.58,0.0
2024-09-30,SPY,DIVIDEND,0.0,277.01,0.0
2024-09-30,BND,DIVIDEND,0.0,263.14,0.0
2024-09-30,VXUS,DIVIDEND,0.0,240.7,0.0
2024-09-30,VTI,DIVIDEND,0.0,256.81,0.0
2024-09-30,XLV,BUY,1.55288,110.94,0.5
2024-09-30,GOOGL,BUY,3.235912,63.85,0.5
2024-09-30,SPY,BUY,0.906805,367.45,0.5
2024-09-30,QQQ,BUY,6.157457,167.17,1.03
2024-09-30,AAPL,BUY,20.003376,41.17,0.82
2024-09-30,XLU,BUY,5.949475,75.26,0.5
2024-09-30,AMZN,BUY,9.085346,50.96,0.5
2024-09-30,CASH,INTEREST,0.0,5.61,0.0
2024-09-30,CASH,DEPOSIT,0.0,4000.0,0.0
2024-09-30,VXUS,BUY,1.213191,102.39,0.5
2024-10-31,SCHD,BUY,5.938996,80.49,0.5
2024-10-31,AMZN,BUY,0.844138,50.73,0.5
2024-10-31,TLT,BUY,3.013465,207.03,0.62
2024-10-31,XLU,BUY,9.80829,74.89,0.73
2024-10-31,XLB,BUY,4.984931,78.57,0.5
2024-10-31,QQQ,BUY,5.386815,188.77,1.02
2024-10-31,SPY,BUY,0.240333,328.88,0.5
2024-10-31,CASH,DEPOSIT,0.0,4000.0,0.0
2024-10-31,EEM,BUY,4.383128,53.19,0.5
2024-10-31,CASH,INTEREST,0.0,13.29,0.0
2024-11-29,BND,BUY,3.636639,128.07,0.5
2024-11-29,MSFT,BUY,3.826113,87.74,0.5
2024-11-29,NVDA,BUY,70.633095,13.95,0.99
2024-11-29,XLF,BUY,12.79649,38.44,0.5
2024-11-29,VXUS,BUY,2.479891,93.24,0.5
2024-11-29,GOOGL,BUY,4.701489,68.76,0.5
2024-11-29,XLE,BUY,5.684482,107.39,0.61
2024-11-29,CASH,INTEREST,0.0,7.9,0.0
2024-11-29,CASH,DEPOSIT,0.0,4000.0,0.0
2024-11-29,SCHD,BUY,2.011542,77.59,0.5
2024-12-31,BND,DIVIDEND,0.0,258.2,0.0
2024-12-31,MSFT,DIVIDEND,0.0,277.16,0.0
2024-12-31,AAPL,DIVIDEND,0.0,279.25,0.0
2024-12-31,SCHD,DIVIDEND,0.0,277.13,0.0
2024-12-31,VNQ,DIVIDEND,0.0,281.53,0.0
2024-12-31,QQQ,DIVIDEND,0.0,280.62,0.0
2024-12-31,SPY,DIVIDEND,0.0,265.73,0.0
2024-12-31,VXUS,DIVIDEND,0.0,262.28,0.0
2024-12-31,META,BUY,0.15205,150.62,0.5
2024-12-31,SCHD,BUY,3.435091,73.83,0.5
2024-12-31,EEM,BUY,3.692349,57.2,0.5
2024-12-31,IEF,BUY,4.457312,171.25,0.76
2024-12-31,XLK,BUY,10.347043,76.73,0.79
2024-12-31,AAPL,BUY,15.471686,43.08,0.67
2024-12-31,XLE,BUY,1.941709,105.76,0.5
2024-12-31,TSLA,BUY,26.889402,25.41,0.68
2024-12-31,CASH,INTEREST,0.0,7.61,0.0
2024-12-31,CASH,DEPOSIT,0.0,4000.0,0.0
2024-12-31,VTI,DIVIDEND,0.0,276.07,0.0
2025-01-31,SPY,SELL,0.153803,363.64,0.5
2025-01-31,MSFT,SELL,0.306703,84.98,0.5
2025-01-31,AAPL,SELL,0.135158,42.84,0.5
2025-01-31,QQQ,SELL,0.594961,202.18,0.5
2025-01-31,XLK,BUY,3.842685,69.8,0.5
2025-01-31,TLT,BUY,2.933547,198.66,0.58
2025-01-31,XLU,BUY,5.151,74.05,0.5
2025-01-31,BND,BUY,5.880483,127.57,0.75
2025-01-31,XLE,BUY,4.35477,98.97,0.5
2025-01-31,MSFT,BUY,6.915749,84.97,0.59
2025-01-31,VXUS,BUY,5.833545,96.27,0.56
2025-01-31,CASH,DEPOSIT,0.0,4000.0,0.0
2025-01-31,NVDA,BUY,2.757479,13.5,0.5
2025-01-31,CASH,INTEREST,0.0,6.72,0.0
2025-02-28,AAPL,BUY,6.10744,43.4,0.5
2025-02-28,XLI,BUY,2.17567,73.02,0.5
2025-02-28,XLF,BUY,5.263442,40.41,0.5
2025-02-28,QQQ,BUY,5.47965,176.82,0.97
2025-02-28,MSFT,BUY,7.72543,86.26,0.67
2025-02-28,EEM,BUY,2.617073,51.63,0.5
2025-02-28,XLP,BUY,1.220731,88.73,0.5
2025-02-28,CASH,INTEREST,0.0,6.58,0.0
2025-02-28,CASH,DEPOSIT,0.0,4000.0,0.0
2025-02-28,VTI,BUY,3.273662,331.33,1.08
2025-03-31,BND,DIVIDEND,0.0,289.21,0.0
2025-03-31,MSFT,DIVIDEND,0.0,269.33,0.0
2025-03-31,SCHD,DIVIDEND,0.0,279.55,0.0
2025-03-31,VNQ,DIVIDEND,0.0,274.72,0.0
2025-03-31,QQQ,DIVIDEND,0.0,277.91,0.0
2025-03-31,SPY,DIVIDEND,0.0,278.0,0.0
2025-03-31,VXUS,DIVIDEND,0.0,269.78,0.0
2025-03-31,AAPL,DIVIDEND,0.0,286.25,0.0
2025-03-31,XLU,BUY,4.568569,75.66,0.5
2025-03-31,IEF,BUY,2.355749,160.68,0.5
2025-03-31,IWM,BUY,4.383017,175.0,0.77
2025-03-31,GLD,BUY,4.701019,173.13,0.81
2025-03-31,XLB,BUY,7.592438,77.6,0.59
2025-03-31,XLF,BUY,3.522061,37.02,0.5
2025-03-31,CASH,DEPOSIT,0.0,4000.0,0.0
2025-03-31,SCHD,BUY,6.819151,79.22,0.54
2025-03-31,SPY,BUY,0.091055,385.06,0.5
2025-03-31,VTI,DIVIDEND,0.0,279.52,0.0
2025-03-31,CASH,INTEREST,0.0,11.6,0.0
2025-04-30,VTI,BUY,2.521341,352.76,0.89
2025-04-30,GOOGL,BUY,3.051774,68.87,0.5
2025-04-30,XLV,BUY,8.307709,98.93,0.82
2025-04-30,XLY,BUY,0.941579,123.7,0.5
2025-04-30,XLE,BUY,1.318032,105.38,0.5
2025-04-30,XLU,BUY,8.806999,77.6,0.68
2025-04-30,NVDA,BUY,12.084353,13.66,0.5
2025-04-30,CASH,INTEREST,0.0,6.68,0.0
2025-04-30,CASH,DEPOSIT,0.0,4000.0,0.0
2025-04-30,QQQ,BUY,3.104838,185.11,0.57
2025-05-30,AAPL,BUY,21.536538,43.5,0.94
2025-05-30,XLI,BUY,4.209332,89.62,0.5
2025-05-30,VXUS,BUY,4.760726,93.55,0.5
2025-05-30,CASH,INTEREST,0.0,9.85,0.0
2025-05-30,QQQ,BUY,1.683081,202.92,0.5
2025-05-30,TSLA,BUY,14.436998,26.9,0.5
2025-05-30,SPY,BUY,0.158026,359.63,0.5
2025-05-30,VNQ,BUY,0.010757,126.47,0.5
2025-05-30,CASH,DEPOSIT,0.0,4000.0,0.0
2025-05-30,AMZN,BUY,20.303229,51.84,1.05
2025-06-30,BND,DIVIDEND,0.0,274.98,0.0
2025-06-30,MSFT,DIVIDEND,0.0,290.38,0.0
2025-06-30,AAPL,DIVIDEND,0.0,274.99,0.0
2025-06-30,SCHD,DIVIDEND,0.0,300.43,0.0
2025-06-30,VNQ,DIVIDEND,0.0,272.11,0.0
2025-06-30,QQQ,DIVIDEND,0.0,295.25,0.0
2025-06-30,SPY,DIVIDEND,0.0,275.3,0.0
2025-06-30,VXUS,DIVIDEND,0.0,287.76,0.0
2025-06-30,MSFT,BUY,1.596587,77.31,0.5
2025-06-30,XLI,BUY,12.421924,80.55,1.0
2025-06-30,META,BUY,6.114741,148.78,0.91
2025-06-30,SCHD,BUY,3.493328,81.23,0.5
2025-06-30,XLF,BUY,20.078808,38.28,0.77
2025-06-30,BND,BUY,0.205558,137.81,0.5
2025-06-30,AMZN,BUY,4.922066,49.42,0.5
2025-06-30,SPY,BUY,0.640664,378.21,0.5
2025-06-30,CASH,DEPOSIT,0.0,4000.0,0.0
2025-06-30,VTI,DIVIDEND,0.0,292.18,0.0
2025-06-30,CASH,INTEREST,0.0,5.11,0.0
2025-07-31,META,BUY,2.741627,157.65,0.5
2025-07-31,IWM,BUY,0.070167,191.32,0.5
2025-07-31,VNQ,BUY,11.106766,147.36,1.64
2025-07-31,MSFT,BUY,0.626282,86.66,0.5
2025-07-31,XLI,BUY,8.606781,76.44,0.66
2025-07-31,IEF,BUY,0.677435,158.29,0.5
2025-07-31,VTI,BUY,1.211735,343.18,0.5
2025-07-31,CASH,INTEREST,0.0,7.34,0.0
2025-07-31,BRK-B,BUY,1.251035,225.76,0.5
2025-07-31,CASH,DEPOSIT,0.0,4000.0,0.0
2025-08-29,EFA,BUY,11.530256,89.7,1.03
2025-08-29,XLF,BUY,9.852047,41.72,0.5
2025-08-29,QQQ,BUY,2.118991,194.59,0.5
2025-08-29,XLV,BUY,1.903276,107.31,0.5
2025-08-29,XLY,BUY,2.592901,121.02,0.5
2025-08-29,SCHD,BUY,2.488692,81.54,0.5
2025-08-29,TSLA,BUY,33.634535,27.29,0.92
2025-08-29,CASH,INTEREST,0.0,7.47,0.0
2025-08-29,CASH,DEPOSIT,0.0,4000.0,0.0
2025-08-29,TLT,BUY,0.505153,205.14,0.5
2025-09-30,BND,DIVIDEND,0.0,286.82,0.0
2025-09-30,MSFT,DIVIDEND,0.0,301.4,0.0
2025-09-30,AAPL,DIVIDEND,0.0,294.98,0.0
2025-09-30,VNQ,DIVIDEND,0.0,278.89,0.0
2025-09-30,QQQ,DIVIDEND,0.0,295.58,0.0
2025-09-30,SPY,DIVIDEND,0.0,302.82,0.0
2025-09-30,VXUS,DIVIDEND,0.0,286.25,0.0
2025-09-30,SCHD,DIVIDEND,0.0,292.47,0.0
2025-09-30,VXUS,BUY,1.637159,91.04,0.5
2025-09-30,AMZN,BUY,3.910239,53.61,0.5
2025-09-30,QQQ,BUY,1.300501,194.54,0.5
2025-09-30,XLV,BUY,5.034375,124.37,0.63
2025-09-30,GLD,BUY,3.278306,192.62,0.63
2025-09-30,SPY,BUY,2.775805,340.52,0.95
2025-09-30,XLU,BUY,0.124708,79.09,0.5
2025-09-30,TLT,BUY,3.649292,212.54,0.78
2025-09-30,CASH,DEPOSIT,0.0,4000.0,0.0
2025-09-30,VTI,DIVIDEND,0.0,283.84,0.0
2025-09-30,CASH,INTEREST,0.0,8.33,0.0
2025-10-31,MSFT,BUY,0.341884,87.82,0.5
2025-10-31,XLV,BUY,4.987454,115.31,0.58
2025-10-31,SCHD,BUY,11.750489,87.87,1.03
2025-10-31,TLT,BUY,4.962645,235.03,1.17
2025-10-31,EEM,BUY,3.074749,52.19,0.5
2025-10-31,GOOGL,BUY,2.912374,67.97,0.5
2025-10-31,TSLA,BUY,5.572898,25.25,0.5
2025-10-31,CASH,DEPOSIT,0.0,4000.0,0.0
2025-10-31,XLE,BUY,2.764069,107.38,0.5
2025-10-31,CASH,INTEREST,0.0,11.16,0.0
2025-11-28,XLU,BUY,2.336468,77.45,0.5
2025-11-28,EFA,BUY,4.601206,98.83,0.5
2025-11-28,MSFT,BUY,1.684826,82.93,0.5
2025-11-28,GOOGL,BUY,0.441469,78.41,0.5
2025-11-28,NVDA,BUY,46.544938,13.1,0.61
2025-11-28,BND,BUY,3.453614,137.43,0.5
2025-11-28,XLV,BUY,11.202149,113.22,1.27
2025-11-28,CASH,DEPOSIT,0.0,4000.0,0.0
2025-11-28,CASH,INTEREST,0.0,7.29,0.0
2025-11-28,META,BUY,2.667657,163.9,0.5
2025-12-31,MSFT,DIVIDEND,0.0,289.52,0.0
2025-12-31,AAPL,DIVIDEND,0.0,292.42,0.0
2025-12-31,SCHD,DIVIDEND,0.0,293.53,0.0
2025-12-31,VNQ,DIVIDEND,0.0,317.0,0.0
2025-12-31,QQQ,DIVIDEND,0.0,295.34,0.0
2025-12-31,SPY,DIVIDEND,0.0,291.63,0.0
2025-12-31,BND,DIVIDEND,0.0,298.66,0.0
2025-12-31,VXUS,DIVIDEND,0.0,291.3,0.0
2025-12-31,TLT,BUY,0.468845,223.86,0.5
2025-12-31,EFA,BUY,6.412902,101.24,0.65
2025-12-31,GOOGL,BUY,9.027989,67.0,0.6
2025-12-31,META,BUY,1.044461,160.79,0.5
2025-12-31,AMZN,BUY,14.193804,52.76,0.75
2025-12-31,SPY,BUY,0.258607,403.04,0.5
2025-12-31,VXUS,BUY,8.508635,98.36,0.84
2025-12-31,CASH,INTEREST,0.0,8.85,0.0
2025-12-31,CASH,DEPOSIT,0.0,4000.0,0.0
2025-12-31,VTI,DIVIDEND,0.0,291.48,0.0
2025-12-31,EEM,BUY,6.581775,58.19,0.5
